Date,AAPL,AMZN,GOOG,META,MSFT,NFLX
2020-02-11,78.5946273803711,107.54000091552734,75.43949890136719,207.19000244140625,179.8146514892578,373.69000244140625
2020-02-12,80.46106719970703,108.0,75.91349792480469,210.75999450683594,180.077880859375,380.010009765625
2020-02-13,79.88809204101562,107.49349975585938,75.73300170898438,213.13999938964844,179.10296630859375,381.3999938964844
2020-02-14,79.90777587890625,106.74349975585938,76.03700256347656,214.17999267578125,180.7018585205078,380.3999938964844
2020-02-18,78.44461059570312,107.78350067138672,75.9834976196289,217.8000030517578,182.53469848632812,387.7799987792969
2020-02-19,79.58071899414062,108.51100158691406,76.33450317382812,217.49000549316406,183.08213806152344,386.19000244140625
2020-02-20,78.76429748535156,107.65499877929688,75.90750122070312,214.5800018310547,180.28623962402344,386.0
2020-02-21,76.98146057128906,104.79850006103516,74.25550079345703,210.17999267578125,174.58689880371094,380.07000732421875
2020-02-24,73.32482147216797,100.4645004272461,71.07949829101562,200.72000122070312,167.05950927734375,368.70001220703125
2020-02-25,70.84115600585938,98.63700103759766,69.42250061035156,196.77000427246094,164.302734375,360.0899963378906
2020-02-26,71.96495056152344,98.97949981689453,69.65899658203125,197.1999969482422,166.35565185546875,379.239990234375
2020-02-27,67.26072692871094,94.21499633789062,65.90450286865234,189.75,154.63441467285156,371.7099914550781
2020-02-28,67.22136688232422,94.1875,66.96649932861328,192.47000122070312,158.3785400390625,369.0299987792969
2020-03-02,73.47975158691406,97.69750213623047,69.45549774169922,196.44000244140625,168.9169158935547,381.04998779296875
2020-03-03,71.14607238769531,95.44950103759766,67.06950378417969,185.88999938964844,160.82252502441406,368.7699890136719
2020-03-04,74.44615936279297,98.79149627685547,69.32599639892578,191.75999450683594,166.7271728515625,383.7900085449219
2020-03-05,72.0313491821289,96.20149993896484,65.9520034790039,185.1699981689453,162.5430908203125,372.7799987792969
2020-03-06,71.07476806640625,95.05449676513672,64.92050170898438,181.08999633789062,157.94842529296875,368.9700012207031
2020-03-09,65.45330810546875,90.03050231933594,60.77799987792969,169.5,147.2438507080078,346.489990234375
2020-03-10,70.16736602783203,94.59100341796875,64.01950073242188,178.19000244140625,157.31298828125,364.1300048828125
2020-03-11,67.73041534423828,91.04299926757812,60.77050018310547,170.24000549316406,150.1864013671875,349.9200134277344
2020-03-12,61.041709899902344,83.83049774169922,55.74549865722656,154.47000122070312,135.9429931640625,315.25
2020-03-13,68.35501861572266,89.25,60.98649978637695,170.27999877929688,155.26983642578125,336.29998779296875
2020-03-16,59.56135177612305,84.4574966430664,54.21649932861328,146.00999450683594,132.3845672607422,298.8399963378906
2020-03-17,62.180274963378906,90.39199829101562,55.9900016784668,149.4199981689453,143.28463745117188,319.75
2020-03-18,60.658103942871094,91.5,54.84000015258789,146.9600067138672,137.25294494628906,315.4700012207031
2020-03-19,60.193336486816406,94.04650115966797,55.76449966430664,153.1300048828125,139.51116943359375,332.0299987792969
2020-03-20,56.37192916870117,92.30449676513672,53.61600112915039,149.72999572753906,134.27133178710938,332.8299865722656
2020-03-23,55.17435073852539,95.1415023803711,52.83100128173828,148.10000610351562,132.93202209472656,360.2699890136719
2020-03-24,60.709747314453125,97.00499725341797,56.722999572753906,160.97999572753906,145.01498413085938,357.32000732421875
2020-03-25,60.37531280517578,94.29199981689453,55.1245002746582,156.2100067138672,143.62681579589844,342.3900146484375
2020-03-26,63.55243682861328,97.77449798583984,58.087501525878906,163.33999633789062,152.61080932617188,362.989990234375
2020-03-27,60.92121887207031,95.00499725341797,55.535499572753906,156.7899932861328,146.34449768066406,357.1199951171875
2020-03-30,62.659786224365234,98.19750213623047,57.340999603271484,165.9499969482422,156.63844299316406,370.9599914550781
2020-03-31,62.53190994262695,97.48600006103516,58.140499114990234,166.8000030517578,154.17495727539062,375.5
2020-04-01,59.24168014526367,95.38500213623047,55.28099822998047,159.60000610351562,148.7004852294922,364.0799865722656
2020-04-02,60.230220794677734,95.94149780273438,56.04199981689453,158.19000244140625,151.77987670898438,370.0799865722656
2020-04-03,59.36463165283203,95.32949829101562,54.89400100708008,154.17999267578125,150.38189697265625,361.760009765625
2020-04-06,64.54344940185547,99.87950134277344,59.34600067138672,165.5500030517578,161.5655059814453,379.9599914550781
2020-04-07,63.79588317871094,100.58000183105469,59.32550048828125,168.8300018310547,159.82537841796875,372.2799987792969
2020-04-08,65.42871856689453,102.1500015258789,60.513999938964844,174.27999877929688,161.42861938476562,371.1199951171875
2020-04-09,65.90086364746094,102.13800048828125,60.5724983215332,175.19000244140625,161.43841552734375,370.7200012207031
2020-04-13,67.19434356689453,108.44349670410156,60.87799835205078,174.7899932861328,161.80010986328125,396.7200012207031
2020-04-14,70.58785247802734,114.16600036621094,63.46149826049805,178.1699981689453,169.80653381347656,413.54998779296875
2020-04-15,69.9435806274414,115.38400268554688,63.12350082397461,176.97000122070312,168.02734375,426.75
2020-04-16,70.49933624267578,120.40950012207031,63.173500061035156,176.25,173.07168579101562,439.1700134277344
2020-04-17,69.5427474975586,118.75,64.1624984741211,179.24000549316406,174.59671020507812,422.9599914550781
2020-04-20,68.09928894042969,119.68049621582031,63.330501556396484,178.24000549316406,171.1360321044922,437.489990234375
2020-04-21,65.99430084228516,116.40599822998047,60.81700134277344,170.8000030517578,164.05833435058594,433.8299865722656
2020-04-22,67.89517211914062,118.17449951171875,63.160499572753906,182.27999877929688,169.6305694580078,421.4200134277344
2020-04-23,67.63204956054688,119.97250366210938,63.81549835205078,185.1300048828125,167.57763671875,426.70001220703125
2020-04-24,69.58455657958984,120.51100158691406,63.96549987792969,190.07000732421875,170.63748168945312,424.989990234375
2020-04-27,69.63375091552734,118.80000305175781,63.79399871826172,187.5,170.14871215820312,421.3800048828125
2020-04-28,68.50501251220703,115.7040023803711,61.68349838256836,182.91000366210938,166.0037078857422,403.8299865722656
2020-04-29,70.75508117675781,118.635498046875,67.0739974975586,194.19000244140625,173.45289611816406,411.8900146484375
2020-04-30,72.24774932861328,123.69999694824219,67.43299865722656,204.7100067138672,175.1930389404297,419.8500061035156
2020-05-01,71.08460235595703,114.302001953125,66.03050231933594,202.27000427246094,170.65704345703125,415.2699890136719
2020-05-04,72.09037780761719,115.79949951171875,66.33999633789062,205.25999450683594,174.83131408691406,428.1499938964844
2020-05-05,73.17236328125,115.88999938964844,67.55549621582031,207.07000732421875,176.70828247070312,424.67999267578125
2020-05-06,73.92728424072266,117.56300354003906,67.36499786376953,208.47000122070312,178.4483642578125,434.260009765625
2020-05-07,74.69206237792969,118.38050079345703,68.62799835205078,211.25999450683594,179.48464965820312,436.5299987792969
2020-05-08,76.4698715209961,118.98049926757812,69.41850280761719,212.35000610351562,180.54037475585938,435.54998779296875
2020-05-11,77.67314910888672,120.44999694824219,70.16300201416016,213.17999267578125,182.5542449951172,440.5199890136719
2020-05-12,76.78547668457031,117.84750366210938,68.78700256347656,210.10000610351562,178.41905212402344,431.82000732421875
2020-05-13,75.85835266113281,118.39600372314453,67.46649932861328,205.10000610351562,175.72091674804688,438.2699890136719
2020-05-14,76.32437896728516,119.44249725341797,67.80650329589844,206.80999755859375,176.48342895507812,441.95001220703125
2020-05-15,75.87315368652344,120.48899841308594,68.65950012207031,210.8800048828125,179.05450439453125,454.19000244140625
2020-05-18,77.66082000732422,121.31300354003906,69.1969985961914,213.19000244140625,180.7652587890625,452.5799865722656
2020-05-19,77.2120590209961,122.46649932861328,68.67424774169922,216.8800048828125,179.51394653320312,451.0400085449219
2020-05-20,78.71368408203125,124.89700317382812,70.33599853515625,229.97000122070312,182.00393676757812,447.6700134277344
2020-05-21,78.1268310546875,122.33699798583984,70.13999938964844,231.38999938964844,179.81784057617188,436.25
2020-05-22,78.62985229492188,121.84400177001953,70.52100372314453,234.91000366210938,179.89627075195312,429.32000732421875
2020-05-26,78.09723663330078,121.09300231933594,70.85099792480469,232.1999969482422,177.99447631835938,414.7699890136719
2020-05-27,78.43751525878906,120.51950073242188,70.89199829101562,229.13999938964844,178.229736328125,419.8900146484375
2020-05-28,78.47203063964844,120.05500030517578,70.83650207519531,225.4600067138672,177.82781982421875,413.44000244140625
2020-05-29,78.39559936523438,122.11849975585938,71.44599914550781,225.08999633789062,179.64138793945312,419.7300109863281
2020-06-01,79.35971069335938,123.552001953125,71.59100341796875,231.91000366210938,179.2296905517578,425.9200134277344
2020-06-02,79.72709655761719,123.62049865722656,71.96099853515625,232.72000122070312,181.26870727539062,427.30999755859375
2020-06-03,80.1659927368164,123.91999816894531,71.81900024414062,230.16000366210938,181.7098388671875,421.9700012207031
2020-06-04,79.47560119628906,123.02999877929688,70.60900115966797,226.2899932861328,179.31785583496094,414.3299865722656
2020-06-05,81.73912811279297,124.1500015258789,71.91950225830078,230.77000427246094,183.5135955810547,419.6000061035156
2020-06-08,82.22241973876953,126.2030029296875,72.33049774169922,231.39999389648438,184.65077209472656,419.489990234375
2020-06-09,84.81883239746094,130.04299926757812,72.80799865722656,238.6699981689453,186.06240844726562,434.04998779296875
2020-06-10,87.00101470947266,132.37249755859375,73.2925033569336,236.72999572753906,192.96376037597656,434.4800109863281
2020-06-11,82.82405090332031,127.89800262451172,70.19200134277344,224.42999267578125,182.60191345214844,425.55999755859375
2020-06-12,83.53911590576172,127.2509994506836,70.65899658203125,228.5800018310547,184.04295349121094,418.07000732421875
2020-06-15,84.57225799560547,128.63400268554688,70.99250030517578,232.5,185.2193603515625,425.5
2020-06-16,86.8136215209961,130.7635040283203,72.13600158691406,235.64999389648438,189.7581787109375,436.1300048828125
2020-06-17,86.69281005859375,132.0489959716797,72.55599975585938,235.52999877929688,190.4149932861328,447.7699890136719
2020-06-18,86.7273178100586,132.69900512695312,71.7979965209961,235.94000244140625,192.45401000976562,449.8699951171875
2020-06-19,86.23170471191406,133.75050354003906,71.58599853515625,238.7899932861328,191.30706787109375,453.7200012207031
2020-06-22,88.48785400390625,135.6909942626953,72.59300231933594,239.22000122070312,196.62030029296875,468.0400085449219
2020-06-23,90.37661743164062,138.2205047607422,73.22049713134766,242.24000549316406,197.9339599609375,466.260009765625
2020-06-24,88.7812728881836,136.72000122070312,71.59850311279297,234.02000427246094,193.94406127929688,457.8500061035156
2020-06-25,89.95990753173828,137.72900390625,72.06649780273438,235.67999267578125,196.39486694335938,465.9100036621094
2020-06-26,87.19580841064453,134.64349365234375,67.99500274658203,216.0800018310547,192.46383666992188,443.3999938964844
2020-06-29,89.20539093017578,134.0189971923828,69.74849700927734,220.63999938964844,194.53228759765625,447.239990234375
2020-06-30,89.95003509521484,137.9409942626953,70.68049621582031,227.07000732421875,199.50241088867188,455.0400085449219
2020-07-01,89.77989196777344,143.93499755859375,71.9020004272461,237.5500030517578,200.66897583007812,485.6400146484375
2020-07-02,89.77989196777344,144.51499938964844,73.23500061035156,233.4199981689453,202.1982879638672,476.8900146484375
2020-07-06,92.1815185546875,152.8520050048828,74.78500366210938,240.27999877929688,206.5508270263672,493.80999755859375
2020-07-07,91.8955078125,150.00599670410156,74.25900268554688,240.86000061035156,204.1490936279297,493.1600036621094
2020-07-08,94.0357666015625,154.0554962158203,74.80000305175781,243.5800018310547,208.63890075683594,502.7799987792969
2020-07-09,94.44013977050781,159.13150024414062,75.54949951171875,244.5,210.09957885742188,507.760009765625
2020-07-10,94.6053466796875,160.0,77.08699798583984,245.07000732421875,209.4623565673828,548.72998046875
2020-07-13,94.16890716552734,155.1999969482422,75.56700134277344,239.0,202.99234008789062,525.5
2020-07-14,95.72726440429688,154.1999969482422,76.02899932861328,239.72999572753906,204.2471160888672,524.8800048828125
2020-07-15,96.38561248779297,150.44349670410156,75.68199920654297,240.27999877929688,203.94320678710938,523.260009765625
2020-07-16,95.1995849609375,149.9949951171875,75.9000015258789,240.92999267578125,199.9043426513672,527.3900146484375
2020-07-17,95.00727081298828,148.09849548339844,75.77749633789062,242.02999877929688,198.8848419189453,492.989990234375
2020-07-20,97.00942993164062,159.8419952392578,78.28600311279297,245.4199981689453,207.43312072753906,502.4100036621094
2020-07-21,95.67053985595703,156.9145050048828,77.9209976196289,241.75,204.6392364501953,490.1000061035156
2020-07-22,95.9393081665039,154.99549865722656,78.42449951171875,239.8699951171875,207.5801544189453,489.82000732421875
2020-07-23,91.57249450683594,149.32749938964844,75.78399658203125,232.60000610351562,198.551513671875,477.5799865722656
2020-07-24,91.34563446044922,150.44549560546875,75.59349822998047,230.7100067138672,197.33595275878906,480.45001220703125
2020-07-27,93.51055145263672,152.760498046875,76.51000213623047,233.5,199.83572387695312,495.6499938964844
2020-07-28,91.97440338134766,150.01649475097656,75.01699829101562,230.1199951171875,198.04177856445312,488.510009765625
2020-07-29,93.7374038696289,151.67649841308594,76.10099792480469,233.2899932861328,200.04159545898438,484.4800109863281
2020-07-30,94.87165069580078,152.593994140625,76.57250213623047,234.5,199.88475036621094,485.79998779296875
2020-07-31,104.80364227294922,158.23399353027344,74.14800262451172,253.6699981689453,200.97286987304688,488.8800048828125
2020-08-03,107.44444274902344,155.59449768066406,73.72250366210938,251.9600067138672,212.2758331298828,498.6199951171875
2020-08-04,108.16195678710938,156.94149780273438,73.24849700927734,249.8300018310547,209.08982849121094,509.6400146484375
2020-08-05,108.55401611328125,160.25149536132812,73.68049621582031,249.1199951171875,208.7467498779297,502.1099853515625
2020-08-06,112.34137725830078,161.25,75.00499725341797,265.2799987792969,212.08961486816406,509.0799865722656
2020-08-07,109.7872085571289,158.3730010986328,74.72450256347656,268.44000244140625,208.2957763671875,494.7300109863281
2020-08-10,111.38294982910156,157.4080047607422,74.80500030517578,263.0,204.1490936279297,483.3800048828125
2020-08-11,108.07044982910156,154.0334930419922,74.01599884033203,256.1300048828125,199.37498474121094,466.92999267578125
2020-08-12,111.6620864868164,158.11199951171875,75.33100128173828,259.8900146484375,205.070556640625,475.4700012207031
2020-08-13,113.63822937011719,158.05099487304688,75.92250061035156,261.29998779296875,204.59022521972656,481.3299865722656
2020-08-14,113.53695678710938,157.4010009765625,75.3864974975586,261.239990234375,204.78627014160156,482.67999267578125
2020-08-17,113.24053192138672,159.12049865722656,75.89900207519531,261.1600036621094,206.1390838623047,482.3500061035156
2020-08-18,114.18413543701172,165.62449645996094,77.93000030517578,262.3399963378906,207.32530212402344,491.8699951171875
2020-08-19,114.32740783691406,163.0240020751953,77.37650299072266,262.5899963378906,206.0674591064453,484.5299987792969
2020-08-20,116.86428833007812,164.86849975585938,79.0875015258789,269.010009765625,210.86294555664062,497.8999938964844
2020-08-21,122.8865966796875,164.23599243164062,79.02100372314453,267.010009765625,209.3299560546875,492.30999755859375
2020-08-24,124.3563461303711,165.3730010986328,79.41000366210938,271.3900146484375,209.98834228515625,488.80999755859375
2020-08-25,123.33615112304688,167.32449340820312,80.41100311279297,280.82000732421875,212.7201690673828,490.5799865722656
2020-08-26,125.0134048461914,172.09249877929688,82.61900329589844,303.9100036621094,217.31912231445312,547.530029296875
2020-08-27,123.51893615722656,170.0,81.71649932861328,293.2200012207031,222.65505981445312,526.27001953125
2020-08-28,123.31887817382812,170.08999633789062,82.22049713134766,293.6600036621094,224.94468688964844,523.8900146484375
2020-08-31,127.50086212158203,172.54800415039062,81.70899963378906,293.20001220703125,221.6232452392578,529.5599975585938
2020-09-01,132.57958984375,174.95599365234375,83.0354995727539,295.44000244140625,223.33311462402344,556.5499877929688
2020-09-02,129.83273315429688,176.57249450683594,86.41400146484375,302.5,227.63720703125,552.8400268554688
2020-09-03,119.43820190429688,168.39999389648438,82.09200286865234,291.1199951171875,213.53579711914062,525.75
2020-09-04,119.51725006103516,164.7310028076172,79.552001953125,282.7300109863281,210.53863525390625,516.0499877929688
2020-09-08,111.47433471679688,157.49200439453125,76.61949920654297,271.1600036621094,199.1494140625,507.0199890136719
2020-09-09,115.92066955566406,163.4304962158203,77.8479995727539,273.7200012207031,207.62989807128906,500.19000244140625
2020-09-10,112.13634490966797,158.7554931640625,76.60099792480469,268.0899963378906,201.81246948242188,480.6700134277344
2020-09-11,110.66413116455078,155.81100463867188,76.03600311279297,266.6099853515625,200.49569702148438,482.0299987792969
2020-09-14,113.98405456542969,155.14849853515625,75.96399688720703,266.1499938964844,201.85179138183594,476.260009765625
2020-09-15,114.16190338134766,157.80650329589844,77.0719985961914,272.4200134277344,205.1633758544922,495.989990234375
2020-09-16,110.7925796508789,153.90499877929688,76.04499816894531,263.5199890136719,201.49801635742188,483.8599853515625
2020-09-17,109.02392578125,150.43649291992188,74.77649688720703,254.82000732421875,199.39508056640625,470.20001220703125
2020-09-18,105.56566619873047,147.74549865722656,72.99949645996094,252.52999877929688,196.91871643066406,469.9599914550781
2020-09-21,108.76702880859375,148.02349853515625,71.55799865722656,248.14999389648438,199.03146362304688,487.3500061035156
2020-09-22,110.47639465332031,156.44949340820312,73.27300262451172,254.75,203.8269500732422,491.1700134277344
2020-09-23,105.84234619140625,149.9929962158203,70.760498046875,249.02000427246094,197.11526489257812,470.6099853515625
2020-09-24,106.92921447753906,150.989501953125,71.41449737548828,249.52999877929688,199.6702423095703,473.0799865722656
2020-09-25,110.9407958984375,154.75650024414062,72.24800109863281,254.82000732421875,204.2200164794922,482.8800048828125
2020-09-28,113.58882141113281,158.70249938964844,73.22599792480469,256.82000732421875,205.8119659423828,490.6499938964844
2020-09-29,112.72918701171875,157.24400329589844,73.46649932861328,261.7900085449219,203.66970825195312,493.4800109863281
2020-09-30,114.42868041992188,157.43649291992188,73.4800033569336,261.8999938964844,206.6865692138672,500.0299987792969
2020-10-01,115.39700317382812,161.06300354003906,74.50450134277344,266.6300048828125,208.77967834472656,527.510009765625
2020-10-02,111.67195129394531,156.25,72.9209976196289,259.94000244140625,202.61825561523438,503.05999755859375
2020-10-05,115.1104507446289,159.9600067138672,74.3010025024414,264.6499938964844,206.73568725585938,520.6500244140625
2020-10-06,111.81029510498047,154.9980010986328,72.6719970703125,258.6600036621094,202.3430938720703,505.8699951171875
2020-10-07,113.70738220214844,159.7845001220703,73.0145034790039,258.1199951171875,206.19522094726562,534.6599731445312
2020-10-08,113.59870147705078,159.52749633789062,74.29650115966797,263.760009765625,206.9322052001953,531.7899780273438
2020-10-09,115.57484436035156,164.33250427246094,75.76100158691406,264.45001220703125,212.07162475585938,539.4400024414062
2020-10-12,122.9162368774414,172.14649963378906,78.4574966430664,275.75,217.56478881835938,539.8099975585938
2020-10-13,119.65559387207031,172.18150329589844,78.58399963378906,276.1400146484375,218.99949645996094,554.0900268554688
2020-10-14,119.7445297241211,168.1855010986328,78.40399932861328,271.82000732421875,217.0341339111328,541.4500122070312
2020-10-15,119.27023315429688,166.9324951171875,77.95649719238281,266.7200012207031,215.8549346923828,541.9400024414062
2020-10-16,117.60038757324219,163.635498046875,78.65049743652344,265.92999267578125,215.8549346923828,530.7899780273438
2020-10-19,114.5966567993164,160.36050415039062,76.73049926757812,261.3999938964844,210.5091552734375,530.719970703125
2020-10-20,116.10841369628906,160.85049438476562,77.79650115966797,267.55999755859375,210.9317169189453,525.4199829101562
2020-10-21,115.47603607177734,159.2469940185547,79.66549682617188,278.7300109863281,211.0791015625,489.04998779296875
2020-10-22,114.3694076538086,158.82000732421875,80.7665023803711,278.1199951171875,211.1675567626953,485.2300109863281
2020-10-23,113.6678695678711,160.22000122070312,82.05000305175781,284.7900085449219,212.48435974121094,488.2799987792969
2020-10-26,113.67774200439453,160.3520050048828,79.52249908447266,277.1099853515625,206.4408721923828,488.239990234375
2020-10-27,115.20925903320312,164.31649780273438,80.21299743652344,283.2900085449219,209.55596923828125,488.92999267578125
2020-10-28,109.87366485595703,158.13900756835938,75.83100128173828,267.6700134277344,199.1690673828125,486.239990234375
2020-10-29,113.94452667236328,160.55050659179688,78.36199951171875,280.8299865722656,201.17373657226562,504.2099914550781
2020-10-30,107.56157684326172,151.8074951171875,81.05049896240234,263.1099853515625,198.96270751953125,475.739990234375
2020-11-02,107.47264862060547,150.2239990234375,81.30149841308594,261.3599853515625,198.82513427734375,484.1199951171875
2020-11-03,109.12274169921875,152.42050170898438,82.510498046875,265.29998779296875,202.85409545898438,487.2200012207031
2020-11-04,113.57893371582031,162.05799865722656,87.45649719238281,287.3800048828125,212.64158630371094,496.95001220703125
2020-11-05,117.61027526855469,166.10000610351562,88.16850280761719,294.67999267578125,219.4220428466797,513.760009765625
2020-11-06,117.4766616821289,165.56849670410156,88.0875015258789,293.4100036621094,219.84461975097656,514.72998046875
2020-11-09,115.13088989257812,157.18699645996094,88.1500015258789,278.7699890136719,214.60693359375,470.5
2020-11-10,114.78446197509766,151.75100708007812,87.01950073242188,272.42999267578125,207.354736328125,480.239990234375
2020-11-11,118.26846313476562,156.8695068359375,87.635498046875,276.4800109863281,212.79881286621094,490.760009765625
2020-11-12,117.99134063720703,155.51400756835938,87.49199676513672,275.0799865722656,211.70802307128906,486.7699890136719
2020-11-13,118.04083251953125,156.4405059814453,88.85099792480469,276.95001220703125,212.75949096679688,482.8399963378906
2020-11-16,119.07020568847656,156.55299377441406,89.06900024414062,278.9599914550781,213.46702575683594,479.1000061035156
2020-11-17,118.16950225830078,156.7830047607422,88.50749969482422,275.0,210.74501037597656,480.6300048828125
2020-11-18,116.82339477539062,155.2729949951172,87.33899688720703,271.9700012207031,207.96661376953125,481.7900085449219
2020-11-19,117.42716979980469,155.8509979248047,88.19599914550781,272.94000244140625,209.28683471679688,484.6700134277344
2020-11-20,116.14045715332031,154.97000122070312,87.1094970703125,269.70001220703125,207.28680419921875,488.239990234375
2020-11-23,112.68612670898438,154.91949462890625,86.74299621582031,268.42999267578125,207.01092529296875,476.6199951171875
2020-11-24,113.99263763427734,155.9029998779297,88.44400024414062,276.9200134277344,210.7056121826172,482.8800048828125
2020-11-25,114.84385681152344,159.2534942626953,88.57150268554688,275.5899963378906,210.7154541015625,485.0
2020-11-27,115.39811706542969,159.76699829101562,89.65950012207031,277.80999755859375,212.05538940429688,491.3599853515625
2020-11-30,117.83297729492188,158.40199279785156,88.03700256347656,276.9700012207031,210.91249084472656,490.70001220703125
2020-12-01,121.46546173095703,161.00399780273438,89.90499877929688,286.54998779296875,213.02093505859375,504.5799865722656
2020-12-02,121.82177734375,160.17649841308594,91.39749908447266,287.5199890136719,212.19332885742188,503.3800048828125
2020-12-03,121.68321990966797,159.3365020751953,91.3385009765625,281.8500061035156,211.0800018310547,497.5199890136719
2020-12-04,121.0002670288086,158.12899780273438,91.39949798583984,279.70001220703125,211.19822692871094,498.30999755859375
2020-12-07,122.48493957519531,157.89999389648438,90.9739990234375,285.5799865722656,211.12925720214844,515.780029296875
2020-12-08,123.10848999023438,158.864501953125,90.92749786376953,283.3999938964844,212.82388305664062,512.6599731445312
2020-12-09,120.53507232666016,155.2100067138672,89.20649719238281,277.9200134277344,208.67599487304688,493.6000061035156
2020-12-10,121.98013305664062,155.07449340820312,88.7665023803711,277.1199951171875,207.41485595703125,501.0899963378906
2020-12-11,121.15863800048828,155.8209991455078,89.0885009765625,273.54998779296875,210.11444091796875,503.2200012207031
2020-12-14,120.53507232666016,157.84849548339844,88.00299835205078,274.19000244140625,211.04058837890625,522.4199829101562
2020-12-15,126.57270812988281,158.25599670410156,88.38849639892578,275.54998779296875,210.97161865234375,519.780029296875
2020-12-16,126.50342559814453,162.04800415039062,88.1500015258789,275.6700134277344,216.04562377929688,524.8300170898438
2020-12-17,127.38432312011719,161.8040008544922,87.3949966430664,274.4800109863281,216.18359375,532.9000244140625
2020-12-18,125.36518096923828,160.08250427246094,86.55049896240234,276.3999938964844,215.36581420898438,534.4500122070312
2020-12-21,126.91912841796875,160.3090057373047,86.96849822998047,272.7900085449219,219.30682373046875,528.9099731445312
2020-12-22,130.53182983398438,160.3260040283203,86.17500305175781,267.0899963378906,220.6369171142578,527.3300170898438
2020-12-23,129.62123107910156,159.2635040283203,86.61900329589844,268.1099853515625,217.75999450683594,514.47998046875
2020-12-24,130.62091064453125,158.63450622558594,86.94249725341797,267.3999938964844,219.46449279785156,513.969970703125
2020-12-28,135.2926483154297,164.197998046875,88.80449676513672,277.0,221.64187622070312,519.1199951171875
2020-12-29,133.49124145507812,166.10000610351562,87.93599700927734,276.7799987792969,220.84381103515625,530.8699951171875
2020-12-30,132.35301208496094,164.29249572753906,86.97599792480469,271.8699951171875,218.41024780273438,524.5900268554688
